order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O000439,C00358,P0419,09-02-2025,0,0,Cash,Delivered
O000440,C00811,P0203,15-12-2024,3,10,Card,Delivered
O000441,C01937,P0215,04-04-2024,3,110,Upi,Delivered
O000442,C00531,P0044,24-05-2025,2,20,Upi,Delivered
O000443,C00943,P0124,15-04-2024,1,20,Cash,Cancelled
O000444,C00824,P0307,04-10-2024,4,15,Cash,Cancelled
O000445,C00535,P0396,26-09-2024,2,0,Upi,Cancelled
O000446,C01726,P0229,04-10-2024,4,110,Cash,Delivered
O000447,C01928,P0031,03-04-2025,0,110,Upi,Delivered
O000448,C01872,P0434,25-09-2025,1,0,Upi,Delivered
O000449,C00584,P0428,16-03-2024,0,20,Card,Delivered
O000450,C01813,P0483,04-06-2025,4,15,Cash,Returned
O000451,C00239,P0187,22-01-2025,2,10,Card,Delivered
O000452,C01141,P0147,26-08-2025,2,10,Upi,Returned
O000453,C01542,P0272,21-03-2025,0,0,Upi,Returned
O000454,C00725,P0049,06-03-2025,0,10,Cash,Cancelled
O000455,C00705,P0003,24-06-2024,2,10,Upi,Cancelled
O000456,C00159,P0001,05-04-2025,0,10,Cash,Delivered
O000457,C01143,P0201,27-04-2025,3,10,Upi,Cancelled
O000458,C00566,P0065,29-03-2024,4,20,Cash,Delivered
O000459,C00940,P0075,03-07-2024,3,20,Upi,Delivered
O000460,C00421,P0354,24-11-2024,0,110,Upi,Delivered
O000461,C01192,P0484,16-06-2024,1,20,Upi,Cancelled
O000462,C01792,P0425,12-02-2025,4,20,Upi,Returned
O000463,C01518,P0035,23-01-2024,4,15,Card,Delivered
O000464,C00999,P0345,27-06-2024,4,20,Upi,Returned
O000465,C00142,P0028,15-03-2025,2,20,Upi,Shipped
O000466,C00016,P0147,12-02-2025,4,10,Upi,Delivered
O000467,C00776,P0321,05-06-2025,3,20,Upi,Cancelled
O000468,C01483,P0325,12-10-2024,1,20,Upi,Delivered
O000469,C01269,P0029,24-11-2024,2,0,Upi,Delivered
O000470,C01588,P0379,29-04-2024,4,15,Card,Delivered
O000471,C01186,P0304,17-03-2025,0,20,Upi,Returned
O000472,C01107,P0463,15-10-2024,2,20,Upi,Delivered
O000473,C00403,P0146,04-01-2024,2,10,Upi,Cancelled
O000474,C00939,P0396,12-06-2025,3,0,Upi,Delivered
O000475,C00992,P0075,17-11-2024,4,20,Cash,Delivered
O000476,C01658,P0297,29-07-2024,3,20,Cash,Cancelled
O000477,C00445,P0111,15-01-2024,4,15,Upi,Delivered
O000478,C01253,P0176,24-06-2024,2,0,Card,Delivered
O000479,C01282,P0186,29-02-2024,2,10,Upi,Delivered
O000480,C00106,P0244,30-04-2025,1,0,Upi,Shipped
O000481,C00485,P0258,10-04-2025,4,10,Upi,Delivered
O000482,C00467,P0239,10-06-2024,4,10,Card,Shipped
O000483,C00889,P0156,17-11-2025,1,20,Cash,Cancelled
O000484,C00951,P0102,16-11-2024,0,10,Cash,Delivered
O000485,C00188,P0158,02-09-2024,1,0,Card,Delivered
O000486,C01373,P0420,08-10-2025,2,20,Card,Returned
O000487,C00095,P0193,03-10-2025,2,20,Card,Delivered
O000488,C01970,P0140,15-02-2024,2,0,Card,Delivered
O000489,C01887,P0343,07-09-2025,2,0,Upi,Returned
O000490,C00272,P0477,13-01-2024,0,10,Cash,Shipped
O000491,C01237,P0175,25-05-2025,1,0,Cash,Delivered
O000492,C00581,P0172,03-02-2024,2,0,Upi,Returned
O000493,C01807,P0493,29-11-2025,0,110,Card,Returned
O000494,C00765,P0476,18-03-2024,3,20,Upi,Returned
O000495,C01630,P0462,08-10-2025,0,110,Card,Shipped
O000496,C00518,P0453,07-09-2024,2,0,Cash,Delivered
O000497,C00599,P0118,26-09-2025,2,0,Cash,Returned
O000498,C01943,P0308,22-05-2024,2,0,Cash,Delivered
O000499,C00141,P0237,11-05-2024,1,20,Upi,Delivered
O000500,C00017,P0337,13-03-2024,3,0,Upi,Shipped
O000501,C00791,P0131,01-02-2025,1,110,Upi,Delivered
O000502,C00097,P0079,20-03-2024,4,15,Upi,Cancelled
O000503,C01193,P0311,20-10-2025,0,110,Upi,Shipped
O000504,C00925,P0444,20-08-2025,3,10,Upi,Returned
O000505,C01779,P0454,16-02-2024,2,10,Card,Returned
O000506,C00024,P0089,01-03-2025,0,20,Cash,Delivered
O000507,C01780,P0158,12-01-2025,2,0,Upi,Delivered
O000508,C01880,P0029,18-04-2025,3,0,Upi,Delivered
O000509,C01891,P0485,22-09-2024,2,0,Upi,Delivered
O000510,C00264,P0276,16-09-2024,2,0,Upi,Delivered
O000511,C01075,P0206,10-05-2025,3,0,Upi,Returned
O000512,C00317,P0487,19-07-2025,3,20,Upi,Shipped
O000513,C00063,P0373,21-03-2025,4,15,Card,Delivered
O000514,C00755,P0278,16-07-2024,3,0,Card,Shipped
O000515,C00235,P0244,13-04-2025,1,20,Upi,Delivered
O000516,C00053,P0489,20-10-2024,4,20,Upi,Returned
O000517,C00108,P0260,14-12-2024,2,0,Cash,Delivered
O000518,C01352,P0193,29-09-2024,0,110,Card,Returned
O000519,C00662,P0449,18-07-2024,2,20,Upi,Shipped
O000520,C00477,P0306,03-11-2025,0,110,Card,Shipped
O000521,C01254,P0149,06-04-2025,3,0,Card,Delivered
O000522,C00673,P0162,05-08-2025,1,0,Upi,Delivered
O000523,C01746,P0297,13-08-2025,0,10,Card,Shipped
O000524,C00751,P0185,01-05-2025,4,110,Card,Delivered
O000525,C00606,P0250,28-04-2025,1,0,Card,Cancelled
O000526,C01821,P0038,22-05-2024,2,0,Upi,Cancelled
O000527,C00638,P0380,25-07-2025,0,10,Upi,Cancelled
O000528,C01167,P0450,29-06-2024,3,20,Upi,Returned
O000529,C01929,P0319,31-03-2025,1,110,Cash,Delivered
O000530,C01116,P0434,03-10-2024,0,0,Upi,Delivered
O000531,C01547,P0462,05-06-2024,0,0,Cash,Shipped
O000532,C01658,P0269,21-11-2024,1,0,Card,Returned
O000533,C00141,P0448,20-07-2024,1,0,Card,Delivered
O000534,C00061,P0071,14-06-2024,2,0,Cash,Shipped
O000535,C01874,P0356,29-04-2025,2,0,Upi,Delivered
O000536,C01539,P0381,21-08-2025,0,0,Upi,Returned
O000537,C00838,P0446,09-07-2024,2,0,Upi,Returned
O000538,C00724,P0239,13-01-2025,4,10,Upi,Shipped
O000539,C00160,P0073,20-01-2024,4,20,Upi,Delivered
O000540,C00972,P0364,04-02-2024,0,0,Cash,Returned
O000541,C01436,P0381,05-07-2025,0,0,Cash,Delivered
O000542,C00850,P0333,10-09-2024,0,20,Cash,Cancelled
O000543,C01018,P0499,24-07-2025,3,0,Upi,Returned
O000544,C00610,P0314,07-10-2025,3,110,Card,Shipped
O000545,C00784,P0175,07-08-2024,3,110,Cash,Shipped
O000546,C00305,P0088,30-11-2024,1,20,Cash,Shipped
O000547,C00314,P0038,16-06-2025,4,20,Card,Delivered
O000548,C00389,P0157,22-07-2024,3,20,Upi,Delivered
O000549,C01982,P0426,16-09-2025,2,20,Upi,Returned
O000550,C00232,P0499,28-03-2024,0,0,Upi,Returned
O000551,C00660,P0297,07-02-2024,0,20,Cash,Cancelled
O000552,C01780,P0294,16-01-2025,4,10,Upi,Shipped
O000553,C00767,P0016,24-10-2024,2,0,Upi,Returned
O000554,C00608,P9999,30-07-2025,0,10,Cash,Delivered
O000555,C01780,P0417,28-11-2024,4,10,Upi,Shipped
O000556,C00588,P0441,24-09-2025,1,0,Card,Delivered
O000557,C01834,P0074,11-08-2025,1,20,Card,Cancelled
O000558,C00376,P0006,01-04-2025,2,0,Upi,Returned
O000559,C00430,P0132,26-07-2024,2,0,Upi,Delivered
O000560,C01805,P0086,29-04-2024,0,0,Upi,Returned
O000561,C00840,P0038,04-03-2025,2,20,Upi,Shipped
O000562,C00120,P0427,01-11-2025,2,110,Upi,Shipped
O000563,C00224,P0362,16-04-2025,1,0,Card,Delivered
O000564,C01896,P0152,16-11-2025,3,110,Card,Delivered
O000565,C01762,P0413,06-04-2025,4,20,Cash,Delivered
O000566,C01517,P0170,25-03-2024,1,20,Cash,Returned
O000567,C00932,P0115,05-07-2024,4,15,Upi,Cancelled
O000568,C01762,P0431,25-06-2025,4,20,Upi,Shipped
O000569,C01757,P0495,20-04-2025,1,10,Upi,Delivered
O000570,C00900,P0088,04-10-2025,4,15,Upi,Delivered
O000571,C00230,P0480,05-08-2024,1,0,Upi,Shipped
O000572,C01437,P0420,10-11-2025,2,110,Cash,Returned
O000573,C01156,P0118,23-04-2025,1,0,Upi,Delivered
O000574,C01869,P0150,05-03-2024,0,0,Cash,Delivered
O000575,C01777,P0125,21-09-2025,3,0,Cash,Delivered
O000576,C00017,P0448,14-12-2024,2,110,Cash,Shipped
O000577,C00613,P0125,16-12-2024,2,0,Card,Shipped
O000578,C00164,P0278,08-09-2025,1,10,Upi,Returned
O000579,C00064,P0429,04-05-2025,0,20,Upi,Delivered
O000580,C01555,P0266,01-09-2024,2,0,Upi,Shipped
O000581,C00889,P0366,24-11-2024,3,10,Upi,Delivered
O000582,C00253,P0375,09-07-2024,2,20,Card,Shipped
O000583,C00569,P0254,06-02-2025,0,0,Upi,Shipped
O000584,C01754,P0207,22-07-2024,2,0,Upi,Returned
O000585,C00688,P0226,17-04-2025,3,0,Card,Shipped
O000586,C01645,P0370,06-06-2024,4,15,Upi,Delivered
O000587,C00166,P0169,27-06-2025,3,20,Upi,Delivered
O000588,C01076,P0387,01-09-2025,3,20,Upi,Returned
O000589,C00759,P0002,05-12-2024,2,0,Upi,Returned
O000590,C00943,P0195,18-10-2024,2,20,Cash,Returned
O000591,C00178,P0489,19-07-2025,1,110,Upi,Cancelled
O000592,C01099,P0104,08-01-2024,4,15,Upi,Cancelled
O000593,C00273,P0250,26-03-2024,3,0,Cash,Returned
O000594,C00640,P0464,25-05-2025,1,0,Upi,Returned
O000595,C01015,P0274,03-09-2024,1,110,Upi,Cancelled
O000596,C00100,P0056,18-05-2025,1,0,Card,Delivered
O000597,C00453,P0498,06-09-2025,4,20,Card,Delivered
O000598,C01745,P0487,01-02-2025,0,0,Card,Delivered
O000599,C01723,P0051,01-06-2024,2,10,Upi,Returned
O000600,C00855,P0092,27-08-2024,1,20,Cash,Returned
O000601,C01707,P0479,30-10-2025,0,0,Upi,Delivered
O000602,C00114,P0390,09-03-2024,2,10,Card,Cancelled
O000603,C00635,P0440,27-06-2025,4,10,Card,Cancelled
O000604,C00191,P0299,02-05-2024,2,0,Upi,Shipped
O000605,C00489,P0058,31-03-2024,3,20,Upi,Cancelled
O000606,C01344,P0261,22-02-2024,4,10,Upi,Shipped
O000607,C01653,P0399,17-05-2024,2,10,Upi,Delivered
O000608,C01233,P0129,08-06-2025,3,10,Upi,Shipped
O000609,C01669,P0100,19-10-2024,1,110,Upi,Delivered
O000610,C01724,P0402,29-09-2024,4,15,Card,Cancelled
O000611,C00240,P0009,22-10-2025,1,10,Upi,Delivered
O000612,C00513,P0456,15-06-2025,4,15,Cash,Shipped
O000613,C00958,P0071,15-08-2024,0,20,Cash,Returned
O000614,C00755,P0139,12-03-2024,0,10,Upi,Shipped
O000615,C01455,P0352,01-01-2025,0,0,Card,Cancelled
O000616,C00938,P0498,11-07-2024,3,20,Cash,Delivered
O000617,C00047,P0457,24-09-2024,3,10,Upi,Shipped
O000618,C00477,P0432,11-10-2024,0,0,Upi,Shipped
O000619,C00633,P0042,12-02-2024,0,0,Upi,Delivered
O000620,C01521,P0044,15-05-2024,0,10,Card,Delivered
O000621,C01353,P0108,02-01-2024,2,20,Upi,Cancelled
O000622,C01885,P0467,24-06-2024,0,20,Upi,Delivered
O000623,C01439,P0121,23-12-2024,0,0,Cash,Returned
O000624,C00958,P0271,05-07-2024,3,20,Upi,Delivered
O000625,C00928,P0484,22-09-2024,2,0,Cash,Delivered
O000626,C00244,P0134,11-01-2024,2,0,Upi,Shipped
O000627,C00595,P0067,02-06-2024,3,10,Upi,Cancelled
O000628,C01076,P0500,05-03-2024,2,110,Cash,Cancelled
O000629,C01012,P0174,05-07-2025,0,0,Upi,Delivered
O000630,C01566,P0325,04-07-2024,2,0,Card,Shipped
O000631,C01876,P0185,20-03-2024,1,10,Upi,Returned
O000632,C00564,P0247,16-03-2024,2,10,Cash,Shipped
O000633,C00037,P0166,07-03-2025,3,0,Cash,Delivered
O000634,C00921,P0491,28-07-2024,2,110,Cash,Cancelled
O000635,C01885,P0408,12-11-2025,2,0,Upi,Shipped
O000636,C01193,P0207,18-08-2025,2,0,Upi,Returned
O000637,C01929,P0498,15-01-2025,2,0,Card,Cancelled
O000638,C01869,P0453,03-09-2025,1,20,Upi,Delivered
O000639,C00288,P0076,18-03-2025,2,0,Card,Cancelled
O000640,C01418,P0241,10-04-2025,1,10,Cash,Delivered
O000641,C01023,P0209,08-11-2024,2,110,Card,Returned
O000642,C01449,P0182,14-11-2024,2,20,Upi,Delivered
O000643,C00959,P0227,30-09-2025,2,10,Card,Returned
O000644,C00220,P0075,04-08-2024,4,20,Upi,Cancelled
O000645,C00515,P0136,03-12-2024,0,0,Cash,Shipped
O000646,C00430,P0065,11-12-2024,2,0,Upi,Delivered
O000647,C01109,P0237,20-08-2024,2,0,Cash,Delivered
O000648,C00140,P0500,27-04-2024,2,0,Upi,Cancelled
O000649,C01047,P0398,12-09-2024,0,20,Cash,Delivered
O000650,C01123,P0285,11-12-2024,4,15,Card,Delivered
O000651,C01557,P0404,08-01-2025,2,20,Card,Shipped
O000652,C01389,P0321,27-07-2025,3,20,Upi,Delivered
O000653,C01756,P0493,08-02-2025,3,0,Cash,Cancelled
O000654,C01336,P0113,13-05-2025,2,20,Cash,Cancelled
O000655,C00205,P0354,02-04-2024,1,0,Upi,Shipped
O000656,C00804,P0484,20-01-2024,2,10,Upi,Returned
O000657,C01584,P0392,25-04-2024,2,0,Upi,Cancelled
O000658,C01846,P0147,15-05-2024,2,110,Card,Returned
O000659,C00723,P0286,17-06-2024,1,110,Cash,Cancelled
O000660,C00491,P0167,15-11-2025,0,10,Card,Shipped
O000661,C01495,P0359,21-06-2025,3,20,Upi,Returned
O000662,C01761,P0408,15-10-2024,4,15,Upi,Delivered
O000663,C00769,P0489,27-11-2025,0,0,Card,Shipped
O000664,C01938,P0247,01-01-2024,2,10,Cash,Delivered
O000665,C01079,P0355,22-07-2025,2,0,Upi,Shipped
O000666,C99999,P0494,20-11-2025,1,0,Cash,Shipped
O000667,C00897,P0212,30-04-2024,2,20,Upi,Cancelled
O000668,C00520,P0011,06-02-2024,1,10,Cash,Delivered
O000669,C00449,P0280,31-03-2024,4,20,Upi,Returned
O000670,C01117,P0454,23-04-2025,0,10,Card,Cancelled
O000671,C01782,P0347,25-06-2025,1,0,Upi,Delivered
O000672,C01694,P0061,13-09-2025,2,110,Upi,Delivered
O000673,C01812,P0423,27-01-2024,3,10,Cash,Cancelled
O000674,C01559,P0474,22-01-2025,0,20,Upi,Returned
O000675,C01873,P0224,28-01-2025,0,0,Upi,Cancelled
O000676,C00835,P0400,21-03-2025,3,110,Upi,Returned
O000677,C00896,P0453,11-02-2024,2,0,Upi,Returned
O000678,C00481,P0185,18-05-2024,4,15,Card,Returned
O000679,C01725,P0092,13-12-2024,0,10,Upi,Shipped
O000680,C01387,P0097,07-08-2025,4,10,Cash,Delivered
O000681,C00822,P0404,11-04-2025,1,20,Upi,Cancelled
O000682,C01497,P0166,04-03-2024,2,110,Upi,Delivered
O000683,C01029,P0183,02-04-2024,4,15,Upi,Shipped
O000684,C01165,P0336,21-12-2024,3,110,Upi,Returned
O000685,C00007,P0320,24-05-2025,3,110,Upi,Cancelled
O000686,C00541,P0437,09-09-2025,2,10,Cash,Returned
O000687,C01959,P0346,04-11-2025,2,0,Cash,Delivered
O000688,C00821,P0095,11-10-2024,3,20,Upi,Delivered
O000689,C00527,P0045,29-07-2025,1,0,Upi,Cancelled
O000690,C00159,P0201,08-05-2025,4,10,Cash,Returned
O000691,C00461,P0086,01-06-2025,2,10,Cash,Delivered
O000692,C01035,P0384,27-11-2025,1,20,Upi,Shipped
O000693,C01604,P0332,18-06-2024,0,0,Upi,Shipped
O000694,C00013,P0333,27-10-2025,1,10,Upi,Cancelled
O000695,C00157,P0106,23-11-2025,4,20,Cash,Cancelled
O000696,C00580,P0386,27-09-2024,1,0,Upi,Returned
O000697,C01020,P0365,31-12-2024,2,20,Upi,Returned
O000698,C01789,P0473,14-02-2025,2,0,Upi,Delivered
O000699,C01371,P0403,29-08-2025,1,20,Cash,Delivered
O000700,C00056,P0049,06-04-2024,4,15,Cash,Returned
O000701,C00492,P0476,31-10-2024,4,10,Upi,Returned
O000702,C00583,P0348,14-09-2024,4,15,Upi,Returned
O000703,C01813,P0398,16-07-2024,0,110,Upi,Cancelled
O000704,C00880,P0048,27-09-2024,2,10,Cash,Cancelled
O000705,C01222,P0158,25-10-2025,4,15,Upi,Delivered
O000706,C01990,P0364,27-10-2025,0,0,Card,Returned
O000707,C01879,P0073,27-10-2025,2,20,Upi,Delivered
O000708,C01485,P0479,25-08-2024,1,0,Card,Delivered
O000709,C01864,P0336,24-09-2024,4,10,Upi,Returned
O000710,C00539,P0178,08-12-2024,4,20,Card,Shipped
O000711,C00221,P0345,24-07-2025,4,15,Upi,Cancelled
O000712,C00331,P0152,18-07-2025,2,0,Card,Cancelled
O000713,C00867,P0376,11-01-2025,2,0,Cash,Shipped
O000714,C01963,P0270,08-01-2025,2,110,Upi,Delivered
O000715,C01759,P0060,04-09-2024,1,110,Card,Shipped
O000716,C00653,P0225,10-08-2025,4,20,Cash,Cancelled
O000717,C01812,P0383,28-06-2024,0,0,Upi,Cancelled
O000718,C01210,P0060,23-11-2024,0,20,Card,Delivered
O000719,C00738,P0226,02-02-2024,2,0,Cash,Delivered
O000720,C01369,P0420,25-07-2025,3,0,Cash,Delivered
O000721,C00164,P0213,31-07-2025,1,20,Upi,Delivered
O000722,C00761,P0370,23-09-2024,2,0,Card,Delivered
O000723,C01347,P0375,08-11-2025,3,10,Card,Cancelled
O000724,C00821,P0329,10-06-2024,3,10,Upi,Returned
O000725,C01918,P0253,18-05-2024,3,0,Upi,Delivered
O000726,C00216,P0007,17-12-2024,4,10,Cash,Delivered
O000727,C00327,P0366,17-07-2024,0,110,Upi,Cancelled
O000728,C01748,P0466,04-05-2024,4,15,Card,Returned
O000729,C00299,P0375,16-07-2025,4,15,Card,Cancelled
O000730,C01222,P0047,30-07-2024,2,0,Card,Delivered
O000731,C01571,P0429,20-02-2025,2,0,Card,Returned
O000732,C00352,P0005,31-05-2025,1,110,Cash,Returned
O000733,C01501,P0333,01-03-2025,2,10,Cash,Cancelled
O000734,C00880,P0093,26-06-2025,2,0,Card,Cancelled
O000735,C01439,P0247,24-07-2024,0,20,Cash,Returned
O000736,C00479,P0499,08-05-2024,2,20,Upi,Returned
O000737,C01041,P0355,22-08-2025,0,10,Cash,Shipped
O000738,C01385,P0367,08-02-2025,2,0,Cash,Shipped
O000739,C01009,P0108,07-06-2025,2,0,Upi,Delivered
O000740,C01283,P0164,30-09-2025,0,10,Cash,Cancelled
O000741,C01770,P0496,26-07-2025,2,20,Upi,Cancelled
O000742,C01891,P0254,02-07-2024,4,20,Card,Shipped
O000743,C01038,P0453,24-08-2024,1,0,Upi,Returned
O000744,C01598,P0425,11-10-2024,0,10,Upi,Shipped
O000745,C01986,P0458,29-09-2025,1,10,Cash,Returned
O000746,C01917,P0049,12-08-2024,0,110,Upi,Delivered
O000747,C00029,P0298,01-07-2024,4,110,Upi,Delivered
O000748,C00093,P0428,06-02-2024,3,0,Cash,Delivered
O000749,C00058,P0434,06-05-2024,2,0,Upi,Cancelled
O000750,C00776,P0065,27-09-2024,1,10,Card,Delivered
O000751,C01455,P0240,01-03-2025,2,10,Cash,Delivered
O000752,C01625,P0461,19-06-2024,4,15,Card,Cancelled
O000753,C00317,P0254,22-04-2024,1,20,Card,Delivered
O000754,C00266,P0290,10-07-2025,3,0,Upi,Delivered
O000755,C00473,P0174,12-09-2024,4,20,Cash,Delivered
O000756,C01333,P0087,21-01-2024,3,20,Cash,Shipped
O000757,C01923,P0131,29-07-2024,2,10,Cash,Returned
O000758,C00137,P0312,15-11-2024,4,15,Cash,Delivered
O000759,C00761,P0381,13-04-2025,0,10,Upi,Returned
O000760,C01882,P0085,10-09-2025,1,0,Card,Delivered
O000761,C00650,P0331,23-05-2024,3,10,Upi,Delivered
O000762,C00039,P0411,22-10-2025,2,0,Card,Shipped
O000763,C00684,P0159,01-06-2024,2,10,Upi,Returned
O000764,C01970,P0067,04-09-2025,4,15,Card,Cancelled
O000765,C01241,P0457,12-10-2024,1,0,Card,Shipped
O000766,C01621,P0391,29-04-2024,2,0,Card,Delivered
O000767,C00900,P0234,30-05-2025,3,10,Upi,Cancelled
O000768,C00374,P0115,22-06-2025,2,10,Cash,Returned
O000769,C00140,P0466,24-10-2024,2,0,Cash,Delivered
O000770,C00180,P0232,02-07-2024,1,20,Cash,Shipped
O000771,C00489,P0050,03-11-2025,2,0,Upi,Delivered
O000772,C01355,P0433,21-05-2025,3,0,Upi,Delivered
O000773,C01529,P0497,23-10-2025,2,10,Card,Returned
O000774,C01879,P0284,14-06-2025,3,10,Cash,Shipped
O000775,C00081,P0275,10-01-2024,3,0,Upi,Shipped
O000776,C00083,P0257,15-04-2025,1,0,Upi,Delivered
O000777,C00468,P0079,03-02-2024,3,20,Upi,Cancelled
O000778,C01303,P0041,09-01-2024,1,110,Card,Cancelled
O000779,C00588,P0068,10-07-2024,0,20,Upi,Shipped
O000780,C01348,P0336,07-01-2024,2,0,Upi,Returned
O000781,C00545,P0240,11-01-2025,2,0,Upi,Shipped
O000782,C00574,P0390,19-02-2025,1,110,Upi,Delivered
O000783,C00195,P0131,25-10-2024,1,0,Card,Returned
O000784,C00547,P0211,26-08-2025,1,0,Upi,Cancelled
O000785,C00909,P0244,25-11-2024,2,20,Upi,Shipped
O000786,C00999,P0043,23-08-2024,4,10,Card,Delivered
O000787,C00307,P0126,03-05-2025,1,0,Card,Shipped
O000788,C00037,P0411,04-12-2024,1,0,Upi,Delivered
O000789,C00955,P0297,26-04-2024,3,20,Upi,Cancelled
O000790,C01082,P0069,14-02-2025,2,20,Cash,Shipped
O000791,C01915,P0495,14-03-2025,4,110,Upi,Delivered
O000792,C01307,P0212,13-09-2025,0,0,Upi,Delivered
O000793,C01136,P0336,29-10-2024,3,0,Card,Cancelled
O000794,C01943,P0051,17-07-2024,3,0,Card,Shipped
O000795,C00864,P0425,23-04-2025,3,10,Upi,Delivered
O000796,C01665,P0168,19-07-2024,0,10,Card,Shipped
O000797,C00688,P0442,09-05-2024,4,15,Upi,Delivered
O000798,C01932,P0135,28-08-2025,2,10,Card,Delivered
O000799,C00571,P0393,08-07-2024,1,0,Upi,Delivered
O000800,C00026,P0199,16-01-2024,0,10,Card,Returned
O000801,C01640,P0287,12-04-2025,3,20,Upi,Delivered
O000802,C00106,P0261,29-05-2025,2,110,Card,Delivered
O000803,C01654,P0052,31-01-2024,4,10,Cash,Delivered
O000804,C01713,P0489,11-12-2024,2,10,Upi,Delivered
O000805,C01841,P0224,20-10-2024,1,0,Upi,Cancelled
O000806,C00730,P0255,01-10-2025,3,110,Upi,Delivered
O000807,C00321,P0468,30-07-2024,2,0,Cash,Shipped
O000808,C00008,P0462,25-05-2024,4,20,Cash,Delivered
O000809,C01817,P0142,27-02-2024,4,10,Upi,Delivered
O000810,C00549,P0298,09-04-2024,0,10,Upi,Cancelled
O000811,C00547,P0055,23-10-2024,1,110,Upi,Delivered
O000812,C00637,P0372,08-01-2025,0,0,Card,Delivered
O000813,C00800,P0359,15-10-2024,2,0,Card,Delivered
O000814,C01997,P0252,11-02-2025,0,0,Upi,Cancelled
O000815,C01946,P0483,07-02-2025,0,20,Card,Cancelled
O000816,C00126,P0100,08-05-2025,2,0,Cash,Shipped
O000817,C00286,P0481,25-02-2024,3,10,Card,Returned
O000818,C01891,P0441,28-03-2024,0,10,Card,Cancelled
O000819,C01213,P0312,24-08-2024,3,10,Upi,Returned
O000820,C01341,P0349,18-07-2024,4,10,Cash,Returned
O000821,C01424,P0478,06-11-2024,4,20,Upi,Returned
O000822,C01951,P0458,24-10-2025,0,20,Card,Returned
O000823,C01876,P0248,31-07-2024,2,20,Upi,Shipped
O000824,C01058,P0290,15-04-2024,2,20,Card,Returned
O000825,C00581,P0179,28-06-2024,2,0,Card,Returned
O000826,C00556,P0052,19-09-2025,0,0,Cash,Delivered
O000827,C01948,P0313,09-09-2025,0,110,Upi,Delivered
O000828,C00503,P0498,19-02-2025,3,20,Upi,Delivered
O000829,C00334,P0406,25-07-2025,4,15,Card,Delivered
O000830,C00064,P0494,28-08-2025,1,0,Card,Delivered
O000831,C01920,P9999,29-06-2025,0,110,Card,Shipped
O000832,C00432,P0011,04-11-2025,2,20,Upi,Cancelled
O000833,C00606,P0494,14-11-2024,2,0,Upi,Delivered
O000834,C00394,P0238,06-01-2024,2,0,Upi,Delivered
O000835,C00798,P0384,12-10-2025,2,0,Upi,Cancelled
O000836,C01736,P0178,21-08-2024,3,0,Cash,Cancelled
O000837,C01906,P0401,19-10-2024,0,10,Cash,Cancelled
O000838,C01781,P0279,11-02-2024,1,20,Upi,Delivered
O000839,C00103,P0278,04-12-2024,2,20,Upi,Returned
O000840,C00086,P0343,08-07-2025,3,10,Cash,Returned
O000841,C00215,P0414,06-03-2024,1,110,Card,Delivered
O000842,C00382,P0051,24-02-2024,2,10,Cash,Cancelled
O000843,C00641,P0413,12-05-2025,2,0,Upi,Cancelled
O000844,C00653,P0473,31-08-2024,0,10,Cash,Shipped
O000845,C00343,P0391,30-05-2024,1,0,Upi,Delivered
O000846,C00464,P0127,10-10-2024,3,0,Upi,Shipped
O000847,C01638,P0180,28-11-2025,3,0,Upi,Returned
O000848,C00813,P0193,04-07-2025,3,10,Upi,Shipped
O000849,C00776,P0171,21-08-2025,4,10,Card,Delivered
O000850,C01140,P0304,04-10-2025,3,10,Card,Returned
O000851,C01814,P0215,20-03-2025,0,10,Upi,Cancelled
O000852,C01193,P0273,16-02-2024,2,10,Cash,Delivered
O000853,C01082,P0265,05-08-2024,3,0,Upi,Shipped
O000854,C01045,P0394,08-11-2024,2,20,Upi,Shipped
O000855,C00584,P0052,09-03-2025,0,0,Cash,Cancelled
O000856,C01966,P0465,07-11-2025,0,0,Cash,Delivered
O000857,C00760,P0179,03-02-2024,2,20,Upi,Delivered
O000858,C01154,P0259,27-02-2024,0,10,Upi,Delivered
O000859,C01654,P0110,05-08-2024,1,10,Card,Returned
O000860,C00655,P0021,15-12-2024,0,20,Upi,Cancelled
O000861,C00699,P0010,28-09-2025,0,0,Card,Delivered
O000862,C01354,P0405,19-07-2024,0,10,Upi,Shipped
O000863,C01804,P0151,19-12-2024,1,0,Upi,Returned
O000864,C00270,P0189,11-02-2024,3,10,Upi,Returned
O000865,C01836,P0295,21-08-2025,3,0,Upi,Cancelled
O000866,C01187,P0314,10-02-2024,0,20,Upi,Delivered
O000867,C00449,P0394,28-02-2025,2,110,Upi,Shipped
O000868,C01999,P0354,14-01-2024,0,10,Upi,Shipped
O000869,C01488,P0415,26-04-2024,2,10,Card,Delivered
